Sample.ID,ASV,count
KP_Exp_3_D8_I5,ASV_1904,7
KP_Exp_4_D8_AVN3,ASV_1904,9
KP_Exp_3_D8_I5,ASV_1905,2
KP_Exp_4_D8_A2,ASV_1905,5
KP_Exp_4_D8_AVN3,ASV_1905,1
KP_Exp_4_D8_V4,ASV_1905,8
KP_Exp_4_D8_A1,ASV_1906,10
KP_Exp_4_D8_AVN1,ASV_1906,6
KP_Exp_4_D8_A1,ASV_1908,8
KP_Exp_4_D8_V4,ASV_1908,8
KP_Exp_4_D8_A2,ASV_1909,16
KP_Exp_4_D8_AVN1,ASV_1910,16
KP_Exp_4_D8_AVN1,ASV_1911,16
KP_Exp_4_D8_AVN1,ASV_1912,16
KP_Exp_4_D8_AVN1,ASV_1913,16
KP_Exp_4_D8_AVN1,ASV_1914,16
KP_Exp_4_D8_AVN1,ASV_1915,16
KP_Exp_4_D8_AVN1,ASV_1916,11
KP_Exp_4_D8_AVN2,ASV_1916,5
KP_Exp_4_D8_AVN2,ASV_1917,16
KP_Exp_4_D8_AVN2,ASV_1918,9
KP_Exp_4_D8_V1,ASV_1918,7
KP_Exp_4_D8_AVN3,ASV_1919,9
KP_Exp_4_D8_V2,ASV_1919,7
KP_Exp_4_D8_AVN4,ASV_1920,16
KP_Exp_4_D8_AVN4,ASV_1921,16
KP_Exp_4_D8_AVN4,ASV_1922,16
KP_Exp_4_D8_V2,ASV_1923,16
KP_Exp_4_D8_V2,ASV_1924,16
KP_Exp_4_D8_V2,ASV_1925,16
KP_Exp_4_D8_V4,ASV_1926,16
KP_Exp_4_D8_V4,ASV_1927,16
KP_Exp_4_D8_V4,ASV_1928,16
KP_Exp_4_D8_V4,ASV_1929,16
KP_exp_1_D7_I1,ASV_3699,16
KP_exp_1_D7_I3,ASV_3700,16
KP_exp_1_D9_I2,ASV_3701,16
KP_exp_1_D9_I2,ASV_3702,16
KP_Exp_3_D8_C1,ASV_1931,5
KP_Exp_3_D8_C4,ASV_1931,3
KP_Exp_3_D8_C5,ASV_1931,2
KP_Exp_4_D8_C4,ASV_1931,5
KP_Exp_3_D8_C3,ASV_3703,1
KP_Exp_3_D8_C5,ASV_3703,1
KP_Exp_4_D8_C1,ASV_3703,1
KP_Exp_4_D8_Cp4,ASV_3703,1
KP_exp_1_D0_I3,ASV_3703,4
KP_exp_1_D7_II1,ASV_3703,6
KP_exp_1_D9_II1,ASV_3703,1
KP_Exp_3_D8_I1,ASV_1932,15
KP_Exp_3_D8_I1,ASV_1933,15
KP_Exp_3_D8_I2,ASV_1934,15
KP_Exp_3_D8_I2,ASV_1935,15
KP_Exp_3_D8_I2,ASV_1936,15
KP_Exp_3_D8_I2,ASV_1937,15
KP_Exp_3_D8_I2,ASV_1938,15
KP_Exp_3_D8_I2,ASV_1939,15
KP_Exp_3_D8_I2,ASV_1940,15
KP_Exp_3_D8_I2,ASV_1941,15
KP_Exp_3_D8_I2,ASV_1942,5
KP_Exp_3_D8_I4,ASV_1942,10
KP_Exp_3_D8_I3,ASV_1943,15
KP_Exp_3_D8_I3,ASV_1944,15
KP_Exp_3_D8_I3,ASV_1945,8
KP_Exp_3_D8_I5,ASV_1945,7
KP_Exp_3_D8_I4,ASV_1946,15
KP_Exp_3_D8_I4,ASV_1947,15
KP_Exp_3_D8_I4,ASV_1948,15
KP_Exp_3_D8_I4,ASV_1949,15
KP_Exp_3_D8_I4,ASV_1950,15
KP_Exp_3_D8_I4,ASV_1951,8
KP_Exp_4_D8_A5,ASV_1951,7
KP_Exp_3_D8_I5,ASV_1952,15
KP_Exp_3_D8_I5,ASV_1953,15
KP_Exp_3_D8_I5,ASV_1954,15
KP_Exp_3_D8_I5,ASV_1955,15
KP_Exp_3_D8_I5,ASV_1956,15
KP_Exp_3_D8_I5,ASV_1957,15
KP_Exp_3_D8_I5,ASV_1959,15
KP_Exp_3_D8_I5,ASV_1960,15
KP_Exp_3_D8_I5,ASV_1961,15
KP_Exp_3_D8_I5,ASV_1962,15
KP_Exp_3_D8_I5,ASV_1963,15
KP_Exp_3_D8_I5,ASV_1964,15
KP_Exp_4_D8_A1,ASV_1965,15
KP_Exp_4_D8_A1,ASV_1966,15
KP_Exp_4_D8_A1,ASV_1967,15
KP_Exp_4_D8_A2,ASV_1968,15
KP_Exp_4_D8_A2,ASV_1969,15
KP_Exp_4_D8_A2,ASV_1970,4
KP_Exp_4_D8_AVN4,ASV_1970,11
KP_Exp_4_D8_A5,ASV_1971,9
KP_Exp_4_D8_V4,ASV_1971,6
KP_Exp_4_D8_AVN1,ASV_1972,15
KP_Exp_4_D8_AVN1,ASV_1973,15
KP_Exp_4_D8_AVN1,ASV_1974,15
KP_Exp_4_D8_AVN1,ASV_1975,15
KP_Exp_4_D8_AVN1,ASV_1976,15
KP_Exp_4_D8_AVN1,ASV_1977,7
KP_Exp_4_D8_V4,ASV_1977,8
KP_Exp_4_D8_AVN3,ASV_1978,15
KP_Exp_4_D8_AVN3,ASV_1979,15
KP_Exp_4_D8_AVN3,ASV_1980,15
KP_Exp_4_D8_AVN4,ASV_1981,15
KP_Exp_4_D8_AVN4,ASV_1982,15
KP_Exp_4_D8_AVN4,ASV_1983,15
KP_Exp_4_D8_AVN4,ASV_1984,15
KP_Exp_4_D8_V2,ASV_1985,15
KP_Exp_4_D8_V2,ASV_1986,15
KP_Exp_4_D8_V2,ASV_1987,15
KP_Exp_4_D8_V2,ASV_1988,15
KP_Exp_4_D8_V2,ASV_1989,15
KP_Exp_4_D8_V2,ASV_1990,15
KP_Exp_4_D8_V4,ASV_1991,15
KP_Exp_4_D8_V4,ASV_1992,15
KP_Exp_4_D8_V4,ASV_1993,15
KP_exp_1_D9_I2,ASV_3704,15
KP_exp_1_D9_I2,ASV_3705,15
KP_exp_1_D9_I2,ASV_3706,15
KP_exp_1_D9_I2,ASV_3707,15
KP_exp_1_D9_I2,ASV_3708,15
KP_exp_1_D9_I2,ASV_3709,15
KP_exp_1_D9_I2,ASV_3710,15
KP_Exp_3_D8_C1,ASV_1994,14
KP_Exp_3_D8_C3,ASV_2532,5
KP_Exp_3_D8_C5,ASV_2532,3
KP_exp_1_D7_II1,ASV_2532,4
KP_exp_1_D9_C1,ASV_2532,2
KP_Exp_3_D8_C5,ASV_1995,14
KP_Exp_3_D8_I1,ASV_1996,8
KP_Exp_4_D8_V2,ASV_1996,6
KP_Exp_3_D8_I1,ASV_1997,4
KP_Exp_4_D8_V2,ASV_1997,10
KP_Exp_3_D8_I2,ASV_1998,14
KP_Exp_3_D8_I2,ASV_1999,14
KP_Exp_3_D8_I2,ASV_2000,14
KP_Exp_3_D8_I2,ASV_2001,14
KP_Exp_3_D8_I2,ASV_2002,14
KP_Exp_3_D8_I2,ASV_2003,14
KP_Exp_3_D8_I2,ASV_2004,14
KP_Exp_3_D8_I2,ASV_2005,14
KP_Exp_3_D8_I2,ASV_2006,9
KP_Exp_4_D8_A2,ASV_2006,5
KP_Exp_3_D8_I2,ASV_2007,9
KP_Exp_3_D8_I4,ASV_2007,5
KP_Exp_3_D8_I2,ASV_2680,7
KP_exp_1_D9_I2,ASV_2680,7
KP_Exp_3_D8_I2,ASV_2008,7
KP_Exp_4_D8_A2,ASV_2008,4
KP_Exp_4_D8_V2,ASV_2008,3
KP_Exp_3_D8_I2,ASV_2837,6
KP_exp_1_D9_I2,ASV_2837,8
KP_Exp_3_D8_I3,ASV_2010,14
KP_Exp_3_D8_I3,ASV_2011,14
KP_Exp_3_D8_I3,ASV_2012,14
KP_Exp_3_D8_I3,ASV_2013,14
KP_Exp_3_D8_I4,ASV_2014,14
KP_Exp_3_D8_I4,ASV_2015,14
KP_Exp_3_D8_I4,ASV_2016,14
KP_Exp_3_D8_I4,ASV_2017,14
KP_Exp_3_D8_I4,ASV_2018,14
KP_Exp_3_D8_I4,ASV_2019,14
KP_Exp_3_D8_I4,ASV_2020,14
KP_Exp_3_D8_I4,ASV_2851,6
KP_exp_1_D7_I3,ASV_2851,8
KP_Exp_3_D8_I5,ASV_2021,14
KP_Exp_3_D8_I5,ASV_2022,14
KP_Exp_3_D8_I5,ASV_2023,14
KP_Exp_3_D8_I5,ASV_2024,14
KP_Exp_3_D8_I5,ASV_2025,14
KP_Exp_3_D8_I5,ASV_2026,14
KP_Exp_3_D8_I5,ASV_2027,14
KP_Exp_3_D8_I5,ASV_2028,14
KP_Exp_3_D8_I5,ASV_2029,14
KP_Exp_3_D8_I5,ASV_2030,14
KP_Exp_3_D8_I5,ASV_2031,14
KP_Exp_3_D8_I5,ASV_2032,14
KP_Exp_3_D8_I5,ASV_2033,14
KP_Exp_3_D8_I5,ASV_2034,14
KP_Exp_3_D8_I5,ASV_2035,14
KP_Exp_3_D8_I5,ASV_2036,14
KP_Exp_3_D8_I5,ASV_2037,11
KP_Exp_4_D8_A1,ASV_2037,3
KP_Exp_3_D8_I5,ASV_2038,7
KP_Exp_4_D8_V2,ASV_2038,7
KP_Exp_4_D8_A2,ASV_2039,14
KP_Exp_4_D8_A2,ASV_2040,14
KP_Exp_4_D8_A2,ASV_2041,7
KP_Exp_4_D8_AVN3,ASV_2041,7
KP_Exp_4_D8_A2,ASV_2042,4
KP_Exp_4_D8_AVN1,ASV_2042,4
KP_Exp_4_D8_V4,ASV_2042,6
KP_Exp_4_D8_AVN1,ASV_2043,14
KP_Exp_4_D8_AVN1,ASV_2044,14
KP_Exp_4_D8_AVN1,ASV_2045,14
KP_Exp_4_D8_AVN1,ASV_2046,14
KP_Exp_4_D8_AVN1,ASV_2047,14
KP_Exp_4_D8_AVN1,ASV_2048,14
KP_Exp_4_D8_AVN1,ASV_2049,14
KP_Exp_4_D8_AVN1,ASV_2050,14
KP_Exp_4_D8_AVN1,ASV_2051,14
KP_Exp_4_D8_AVN1,ASV_2052,14
KP_Exp_4_D8_AVN1,ASV_2053,14
KP_Exp_4_D8_AVN1,ASV_2054,14
KP_Exp_4_D8_AVN1,ASV_2055,14
KP_Exp_4_D8_AVN1,ASV_2056,14
KP_Exp_4_D8_AVN1,ASV_2749,7
KP_exp_1_D9_I1,ASV_2749,7
KP_Exp_4_D8_AVN1,ASV_2057,4
KP_Exp_4_D8_V4,ASV_2057,10
KP_Exp_4_D8_AVN3,ASV_2059,14
KP_Exp_4_D8_AVN3,ASV_2060,14
KP_Exp_4_D8_AVN3,ASV_2061,14
KP_Exp_4_D8_AVN4,ASV_2062,14
KP_Exp_4_D8_AVN4,ASV_2063,14
KP_Exp_4_D8_AVN4,ASV_2064,14
KP_Exp_4_D8_C1,ASV_2065,7
KP_Exp_4_D8_C4,ASV_2065,7
KP_Exp_4_D8_C1,ASV_2066,2
KP_Exp_4_D8_C2,ASV_2066,5
KP_Exp_4_D8_M5,ASV_2066,7
KP_Exp_4_D8_V2,ASV_2067,14
KP_Exp_4_D8_V2,ASV_2068,14
KP_Exp_4_D8_V2,ASV_2069,14
KP_Exp_4_D8_V2,ASV_2070,14
KP_Exp_4_D8_V4,ASV_2071,14
KP_Exp_4_D8_V4,ASV_2072,14
KP_Exp_4_D8_V4,ASV_2073,14
KP_Exp_4_D8_V4,ASV_2074,14
KP_exp_1_D7_I2,ASV_3711,14
KP_exp_1_D7_I3,ASV_3712,14
KP_exp_1_D9_I2,ASV_3713,14
KP_exp_1_D9_I2,ASV_3714,14
KP_Exp_3_D8_C1,ASV_3715,3
KP_Exp_3_D8_C3,ASV_3715,3
KP_Exp_3_D8_C4,ASV_3715,1
KP_Exp_3_D8_C5,ASV_3715,1
KP_exp_1_D0_C3,ASV_3715,3
KP_exp_1_D9_II2,ASV_3715,2
KP_Exp_3_D8_C1,ASV_2227,1
KP_Exp_3_D8_C3,ASV_2227,2
KP_Exp_3_D8_C5,ASV_2227,1
KP_Exp_4_D8_AVN2,ASV_2227,2
KP_Exp_4_D8_AVN4,ASV_2227,3
KP_Exp_4_D8_Cp4,ASV_2227,1
KP_Exp_4_D8_M5,ASV_2227,1
KP_exp_1_D7_II3,ASV_2227,1
KP_exp_1_D9_C1,ASV_2227,1
KP_Exp_3_D8_C3,ASV_3716,2
KP_Exp_4_D8_Cp2,ASV_3716,1
KP_Exp_4_D8_Cp4,ASV_3716,1
KP_Exp_4_D8_M1,ASV_3716,1
KP_exp_1_D7_II1,ASV_3716,1
KP_exp_1_D7_II3,ASV_3716,4
KP_exp_1_D9_II1,ASV_3716,3
KP_Exp_3_D8_C3,ASV_3717,1
KP_Exp_3_D8_C5,ASV_3717,2
KP_Exp_3_D8_I1,ASV_3717,4
KP_Exp_4_D8_C1,ASV_3717,1
KP_Exp_4_D8_Cp5,ASV_3717,1
KP_exp_1_D7_II2,ASV_3717,1
KP_exp_1_D9_C2,ASV_3717,3
KP_Exp_3_D8_C4,ASV_2075,5
KP_Exp_4_D8_Cp2,ASV_2075,7
KP_Exp_4_D8_Cp4,ASV_2075,1
KP_Exp_3_D8_I1,ASV_2076,13
KP_Exp_3_D8_I1,ASV_2077,13
KP_Exp_3_D8_I1,ASV_2078,8
KP_Exp_3_D8_I4,ASV_2078,5
KP_Exp_3_D8_I2,ASV_2079,13
KP_Exp_3_D8_I2,ASV_2080,13
KP_Exp_3_D8_I2,ASV_2081,13
KP_Exp_3_D8_I2,ASV_2082,13
KP_Exp_3_D8_I2,ASV_2083,13
KP_Exp_3_D8_I2,ASV_2084,13
KP_Exp_3_D8_I2,ASV_2085,13
KP_Exp_3_D8_I2,ASV_2086,13
KP_Exp_3_D8_I2,ASV_2087,13
KP_Exp_3_D8_I2,ASV_2088,13
KP_Exp_3_D8_I2,ASV_2089,13
KP_Exp_3_D8_I2,ASV_2090,13
KP_Exp_3_D8_I2,ASV_2091,13
KP_Exp_3_D8_I2,ASV_2092,13
KP_Exp_3_D8_I2,ASV_2093,13
KP_Exp_3_D8_I2,ASV_2094,13
KP_Exp_3_D8_I2,ASV_2095,13
KP_Exp_3_D8_I2,ASV_2096,13
KP_Exp_3_D8_I2,ASV_2097,9
KP_Exp_4_D8_V4,ASV_2097,4
KP_Exp_3_D8_I2,ASV_2686,7
KP_exp_1_D9_I3,ASV_2686,6
KP_Exp_3_D8_I2,ASV_2098,5
KP_Exp_4_D8_V4,ASV_2098,8
KP_Exp_3_D8_I3,ASV_2099,4
KP_Exp_4_D8_V1,ASV_2099,4
KP_Exp_4_D8_V2,ASV_2099,5
KP_Exp_3_D8_I4,ASV_2100,13
KP_Exp_3_D8_I4,ASV_2101,13
KP_Exp_3_D8_I4,ASV_2102,13
KP_Exp_3_D8_I5,ASV_2103,13
KP_Exp_3_D8_I5,ASV_2105,13
KP_Exp_3_D8_I5,ASV_2107,13
KP_Exp_3_D8_I5,ASV_2108,13
KP_Exp_3_D8_I5,ASV_2110,13
KP_Exp_3_D8_I5,ASV_2111,13
KP_Exp_3_D8_I5,ASV_2112,13
KP_Exp_3_D8_I5,ASV_2113,13
KP_Exp_3_D8_I5,ASV_2114,9
KP_Exp_4_D8_AVN4,ASV_2114,4
KP_Exp_4_D8_A1,ASV_2115,13
KP_Exp_4_D8_A1,ASV_2116,13
KP_Exp_4_D8_A2,ASV_2117,13
KP_Exp_4_D8_A2,ASV_2118,13
KP_Exp_4_D8_A2,ASV_2119,13
KP_Exp_4_D8_A2,ASV_2120,13
KP_Exp_4_D8_A5,ASV_2121,13
KP_Exp_4_D8_AVN1,ASV_2122,13
KP_Exp_4_D8_AVN1,ASV_2123,13
KP_Exp_4_D8_AVN1,ASV_2124,13
KP_Exp_4_D8_AVN1,ASV_2125,13
KP_Exp_4_D8_AVN1,ASV_2126,13
KP_Exp_4_D8_AVN1,ASV_2127,13
KP_Exp_4_D8_AVN1,ASV_2128,13
KP_Exp_4_D8_AVN3,ASV_2129,13
KP_Exp_4_D8_AVN3,ASV_2130,13
KP_Exp_4_D8_AVN3,ASV_2131,3
KP_Exp_4_D8_V4,ASV_2131,10
KP_Exp_4_D8_AVN4,ASV_2132,13
KP_Exp_4_D8_AVN4,ASV_2133,13
KP_Exp_4_D8_AVN4,ASV_2134,13
KP_Exp_4_D8_AVN4,ASV_2135,13
KP_Exp_4_D8_AVN4,ASV_2136,13
KP_Exp_4_D8_AVN4,ASV_2137,9
KP_Exp_4_D8_V1,ASV_2137,4
KP_Exp_4_D8_AVN4,ASV_2138,5
KP_Exp_4_D8_V4,ASV_2138,8
KP_Exp_4_D8_Cp2,ASV_2639,8
KP_exp_1_D9_C3,ASV_2639,5
KP_Exp_4_D8_V1,ASV_2139,13
KP_Exp_4_D8_V2,ASV_2140,13
KP_Exp_4_D8_V2,ASV_2141,13
KP_Exp_4_D8_V4,ASV_2142,13
KP_Exp_4_D8_V4,ASV_2143,13
KP_Exp_4_D8_V4,ASV_2144,13
KP_Exp_4_D8_V4,ASV_2145,13
KP_exp_1_D9_I2,ASV_3718,13
KP_exp_1_D9_I2,ASV_3719,13
KP_exp_1_D9_I2,ASV_3720,13
KP_Exp_3_D8_I1,ASV_2146,12
KP_Exp_3_D8_I1,ASV_2147,12
KP_Exp_3_D8_I1,ASV_2148,12
KP_Exp_3_D8_I1,ASV_2149,12
KP_Exp_3_D8_I2,ASV_2150,12
KP_Exp_3_D8_I2,ASV_2151,12
KP_Exp_3_D8_I2,ASV_2152,12
KP_Exp_3_D8_I2,ASV_2153,12
KP_Exp_3_D8_I2,ASV_2154,12
KP_Exp_3_D8_I2,ASV_2155,12
KP_Exp_3_D8_I2,ASV_2156,12
KP_Exp_3_D8_I2,ASV_2157,12
KP_Exp_3_D8_I2,ASV_2158,12
KP_Exp_3_D8_I2,ASV_2159,12
KP_Exp_3_D8_I2,ASV_2160,12
KP_Exp_3_D8_I2,ASV_2162,12
KP_Exp_3_D8_I2,ASV_2163,12
KP_Exp_3_D8_I2,ASV_2164,12
KP_Exp_3_D8_I2,ASV_2165,12
KP_Exp_3_D8_I2,ASV_2166,12
KP_Exp_3_D8_I2,ASV_2167,12
KP_Exp_3_D8_I2,ASV_2168,6
KP_Exp_4_D8_V4,ASV_2168,6
KP_Exp_3_D8_I2,ASV_2169,5
KP_Exp_4_D8_V1,ASV_2169,7
KP_Exp_3_D8_I2,ASV_3721,2
KP_Exp_3_D8_I4,ASV_3721,3
KP_Exp_4_D8_AVN4,ASV_3721,1
KP_Exp_4_D8_V1,ASV_3721,4
KP_exp_1_D7_I2,ASV_3721,1
KP_exp_1_D9_I3,ASV_3721,1
KP_Exp_3_D8_I3,ASV_2170,5
KP_Exp_4_D8_AVN3,ASV_2170,7
KP_Exp_3_D8_I3,ASV_2171,3
KP_Exp_3_D8_I5,ASV_2171,9
KP_Exp_3_D8_I4,ASV_2172,12
KP_Exp_3_D8_I4,ASV_2173,12
KP_Exp_3_D8_I4,ASV_2174,12
KP_Exp_3_D8_I4,ASV_2175,10
KP_Exp_4_D8_AVN2,ASV_2175,2
KP_Exp_3_D8_I4,ASV_2176,6
KP_Exp_4_D8_AVN3,ASV_2176,6
KP_Exp_3_D8_I5,ASV_2177,12
KP_Exp_3_D8_I5,ASV_2178,12
KP_Exp_3_D8_I5,ASV_2179,12
KP_Exp_3_D8_I5,ASV_2180,12
KP_Exp_3_D8_I5,ASV_2181,12
KP_Exp_3_D8_I5,ASV_2182,12
KP_Exp_3_D8_I5,ASV_2183,12
KP_Exp_3_D8_I5,ASV_2184,12
KP_Exp_3_D8_I5,ASV_2185,12
KP_Exp_3_D8_I5,ASV_2186,12
KP_Exp_3_D8_I5,ASV_2187,12
KP_Exp_3_D8_I5,ASV_2188,12
KP_Exp_3_D8_I5,ASV_2189,12
KP_Exp_3_D8_I5,ASV_2190,12
KP_Exp_3_D8_I5,ASV_2191,12
KP_Exp_3_D8_I5,ASV_2192,12
KP_Exp_3_D8_I5,ASV_2193,5
KP_Exp_4_D8_V2,ASV_2193,7
KP_Exp_4_D8_A1,ASV_3722,4
KP_Exp_4_D8_AVN1,ASV_3722,5
KP_exp_1_D7_C3,ASV_3722,3
KP_Exp_4_D8_A2,ASV_2194,12
KP_Exp_4_D8_A2,ASV_2195,12
KP_Exp_4_D8_A5,ASV_2196,12
KP_Exp_4_D8_A5,ASV_2197,12
KP_Exp_4_D8_A5,ASV_2198,2
KP_Exp_4_D8_AVN3,ASV_2198,3
KP_Exp_4_D8_AVN4,ASV_2198,7
KP_Exp_4_D8_AVN1,ASV_2199,12
KP_Exp_4_D8_AVN1,ASV_2200,12
KP_Exp_4_D8_AVN1,ASV_2201,12
KP_Exp_4_D8_AVN1,ASV_2202,12
KP_Exp_4_D8_AVN1,ASV_2203,12
KP_Exp_4_D8_AVN1,ASV_2204,12
KP_Exp_4_D8_AVN1,ASV_2205,12
KP_Exp_4_D8_AVN1,ASV_2206,12
KP_Exp_4_D8_AVN2,ASV_2207,8
KP_Exp_4_D8_AVN3,ASV_2207,4
KP_Exp_4_D8_AVN2,ASV_2498,4
KP_Exp_4_D8_V2,ASV_2498,5
KP_exp_1_D9_I1,ASV_2498,3
KP_Exp_4_D8_AVN3,ASV_2208,12
KP_Exp_4_D8_AVN3,ASV_2209,7
KP_Exp_4_D8_V2,ASV_2209,5
KP_Exp_4_D8_AVN3,ASV_3241,4
KP_exp_1_D9_I3,ASV_3241,8
KP_Exp_4_D8_AVN4,ASV_2210,12
KP_Exp_4_D8_AVN4,ASV_2211,12
KP_Exp_4_D8_AVN4,ASV_2212,12
KP_Exp_4_D8_V1,ASV_2214,12
KP_Exp_4_D8_V1,ASV_2215,12
KP_Exp_4_D8_V2,ASV_2216,12
KP_Exp_4_D8_V2,ASV_2217,12
KP_Exp_4_D8_V2,ASV_2218,12
KP_Exp_4_D8_V2,ASV_2220,12
KP_Exp_4_D8_V4,ASV_2221,12
KP_Exp_4_D8_V4,ASV_2222,12
KP_Exp_4_D8_V4,ASV_2223,12
KP_Exp_4_D8_V4,ASV_2224,12
KP_Exp_4_D8_V4,ASV_2225,12
KP_Exp_4_D8_V4,ASV_2226,12
KP_exp_1_D7_I2,ASV_3723,12
KP_exp_1_D7_I3,ASV_3724,12
KP_exp_1_D7_I3,ASV_3725,12
KP_exp_1_D9_I2,ASV_3726,12
KP_exp_1_D9_I2,ASV_3727,12
KP_exp_1_D9_I2,ASV_3728,12
KP_exp_1_D9_I2,ASV_3729,12
KP_Exp_3_D8_C2,ASV_2228,11
KP_Exp_3_D8_I1,ASV_2229,11
KP_Exp_3_D8_I1,ASV_2230,8
KP_Exp_4_D8_AVN2,ASV_2230,3
KP_Exp_3_D8_I2,ASV_2231,11
KP_Exp_3_D8_I2,ASV_2232,11
KP_Exp_3_D8_I2,ASV_2233,11
KP_Exp_3_D8_I2,ASV_2234,11
KP_Exp_3_D8_I2,ASV_2235,11
KP_Exp_3_D8_I2,ASV_2236,11
KP_Exp_3_D8_I2,ASV_2237,11
KP_Exp_3_D8_I2,ASV_2238,11
KP_Exp_3_D8_I2,ASV_2239,11
KP_Exp_3_D8_I2,ASV_2240,11
KP_Exp_3_D8_I2,ASV_2241,11
KP_Exp_3_D8_I2,ASV_2242,11
KP_Exp_3_D8_I2,ASV_2243,11
KP_Exp_3_D8_I2,ASV_2244,11
KP_Exp_3_D8_I2,ASV_2245,11
KP_Exp_3_D8_I2,ASV_2246,11
KP_Exp_3_D8_I2,ASV_2247,11
KP_Exp_3_D8_I2,ASV_2248,11
KP_Exp_3_D8_I2,ASV_2249,11
KP_Exp_3_D8_I2,ASV_2250,11
KP_Exp_3_D8_I2,ASV_2251,11
KP_Exp_3_D8_I2,ASV_2252,11
KP_Exp_3_D8_I2,ASV_2253,11
KP_Exp_3_D8_I2,ASV_2254,8
KP_Exp_4_D8_AVN4,ASV_2254,3
KP_Exp_3_D8_I3,ASV_2255,11
KP_Exp_3_D8_I3,ASV_2257,11
KP_Exp_3_D8_I4,ASV_2258,11
KP_Exp_3_D8_I4,ASV_2259,11
KP_Exp_3_D8_I4,ASV_2260,11
KP_Exp_3_D8_I4,ASV_2864,1
KP_Exp_4_D8_AVN1,ASV_2864,5
KP_exp_1_D7_II1,ASV_2864,5
KP_Exp_3_D8_I5,ASV_2261,11
KP_Exp_3_D8_I5,ASV_2262,11
KP_Exp_3_D8_I5,ASV_2263,11
KP_Exp_3_D8_I5,ASV_2264,11
KP_Exp_3_D8_I5,ASV_2265,11
KP_Exp_3_D8_I5,ASV_2266,11
KP_Exp_3_D8_I5,ASV_2267,11
KP_Exp_3_D8_I5,ASV_2269,11
KP_Exp_3_D8_I5,ASV_2270,11
KP_Exp_3_D8_I5,ASV_2271,11
KP_Exp_4_D8_A1,ASV_2272,11
KP_Exp_4_D8_A1,ASV_2273,11
KP_Exp_4_D8_A1,ASV_2274,11
KP_Exp_4_D8_A2,ASV_2275,11
KP_Exp_4_D8_A2,ASV_2276,11
KP_Exp_4_D8_A2,ASV_2277,11
KP_Exp_4_D8_A2,ASV_2278,11
KP_Exp_4_D8_A2,ASV_2279,11
KP_Exp_4_D8_A5,ASV_2280,4
KP_Exp_4_D8_AVN1,ASV_2280,7
KP_Exp_4_D8_AVN1,ASV_2281,11
KP_Exp_4_D8_AVN1,ASV_2282,11
KP_Exp_4_D8_AVN1,ASV_2283,11
KP_Exp_4_D8_AVN1,ASV_2284,11
KP_Exp_4_D8_AVN1,ASV_2285,11
KP_Exp_4_D8_AVN1,ASV_2286,11
KP_Exp_4_D8_AVN1,ASV_2287,11
KP_Exp_4_D8_AVN1,ASV_2288,11
KP_Exp_4_D8_AVN1,ASV_2289,11
KP_Exp_4_D8_AVN1,ASV_2290,11
KP_Exp_4_D8_AVN1,ASV_2291,11
KP_Exp_4_D8_AVN1,ASV_2292,11
KP_Exp_4_D8_AVN1,ASV_2293,7
KP_Exp_4_D8_V2,ASV_2293,4
KP_Exp_4_D8_AVN2,ASV_2294,11
KP_Exp_4_D8_AVN2,ASV_2295,11
KP_Exp_4_D8_AVN3,ASV_2296,11
KP_Exp_4_D8_AVN3,ASV_2297,11
KP_Exp_4_D8_AVN3,ASV_2298,11
KP_Exp_4_D8_AVN4,ASV_2299,11
KP_Exp_4_D8_AVN4,ASV_2300,11
KP_Exp_4_D8_AVN4,ASV_2301,11
KP_Exp_4_D8_AVN4,ASV_2302,11
KP_Exp_4_D8_AVN4,ASV_2303,11
KP_Exp_4_D8_AVN4,ASV_2304,11
KP_Exp_4_D8_AVN4,ASV_2305,11
KP_Exp_4_D8_AVN4,ASV_2306,11
KP_Exp_4_D8_C2,ASV_2308,11
KP_Exp_4_D8_Cp4,ASV_2309,11
KP_Exp_4_D8_V2,ASV_2310,11
KP_Exp_4_D8_V2,ASV_2311,11
KP_Exp_4_D8_V2,ASV_2312,11
KP_Exp_4_D8_V4,ASV_2314,11
KP_Exp_4_D8_V4,ASV_2315,11
KP_Exp_4_D8_V4,ASV_2316,11
KP_Exp_4_D8_V4,ASV_2317,11
KP_Exp_4_D8_V4,ASV_2318,11
KP_Exp_4_D8_V4,ASV_2319,11
KP_exp_1_D0_I1,ASV_3730,11
KP_exp_1_D7_C3,ASV_3731,6
KP_exp_1_D9_II1,ASV_3731,5
KP_exp_1_D7_I3,ASV_3732,11
KP_exp_1_D9_I1,ASV_3733,11
KP_exp_1_D9_I2,ASV_3734,11
KP_exp_1_D9_I2,ASV_3735,11
KP_exp_1_D9_I2,ASV_3736,11
KP_exp_1_D9_I2,ASV_3737,11
KP_exp_1_D9_I2,ASV_3738,11
KP_Exp_3_D8_C5,ASV_2320,10
KP_Exp_3_D8_I1,ASV_2321,10
KP_Exp_3_D8_I1,ASV_2322,10
KP_Exp_3_D8_I1,ASV_2323,10
KP_Exp_3_D8_I1,ASV_2324,10
KP_Exp_3_D8_I1,ASV_2325,10
KP_Exp_3_D8_I1,ASV_2326,10
KP_Exp_3_D8_I1,ASV_2327,6
KP_Exp_3_D8_I5,ASV_2327,4
KP_Exp_3_D8_I1,ASV_2328,3
